"s","id"
"http://dbpedia.org/resource/Blanche_Selva",29506915
"http://dbpedia.org/resource/Shaun_Ross_(musician)",29523024
"http://dbpedia.org/resource/Philippe_Auguin",29523534
"http://dbpedia.org/resource/Pauline_Alderman",29529342
"http://dbpedia.org/resource/Snarky_Puppy",29534383
"http://dbpedia.org/resource/Esther_Scliar",29535114
"http://dbpedia.org/resource/Eva_Schorr",29535665
"http://dbpedia.org/resource/Don_Nomura",29538095
"http://dbpedia.org/resource/María_Luisa_Sepúlveda",29542130
"http://dbpedia.org/resource/Delicate_Steve",29545478
"http://dbpedia.org/resource/Jane_Sloman",29546081
"http://dbpedia.org/resource/Jitka_Snížková",29546771
"http://dbpedia.org/resource/Joanídia_Sodré",29550114
"http://dbpedia.org/resource/Peter_Lauer",29554222
"http://dbpedia.org/resource/Patty_Stair",29557543
"http://dbpedia.org/resource/Maria_Anna_Stubenberg",29557993
"http://dbpedia.org/resource/Jadwiga_Szajna-Lewandowska",29558308
"http://dbpedia.org/resource/Sab_the_Artist",29558558
"http://dbpedia.org/resource/Cornelia_Tăutu",29561624
"http://dbpedia.org/resource/Shannon_Powell",29563331
"http://dbpedia.org/resource/Julia_Deans",29565252
"http://dbpedia.org/resource/Matt_Alonzo",29571002
"http://dbpedia.org/resource/Ranjit_Gazmer",29572931
"http://dbpedia.org/resource/Edith_Swepstone",29573689
"http://dbpedia.org/resource/Cathie_Taylor",29575792
"http://dbpedia.org/resource/Olivo_Krause",29583082
"http://dbpedia.org/resource/Dialectrix",29583398
"http://dbpedia.org/resource/Phil_Kelsall",29584973
"http://dbpedia.org/resource/John_Stowell",29585129
"http://dbpedia.org/resource/Family_Fodder",29586466
"http://dbpedia.org/resource/Désiré-Alexandre_Batton",29588272
"http://dbpedia.org/resource/Jeff_Arwadi",29589479
"http://dbpedia.org/resource/Arne_Bjørndal",29599314
"http://dbpedia.org/resource/Paul_Connolly_(music_publisher)",29604762
"http://dbpedia.org/resource/Steve_Nardella",29612901
"http://dbpedia.org/resource/Rob_Stone_(entrepreneur)",29613035
"http://dbpedia.org/resource/Halit_Ergenç",29616045
"http://dbpedia.org/resource/Azhar_Levi_Sianturi",29631566
"http://dbpedia.org/resource/Lance_Grode",29632174
"http://dbpedia.org/resource/Iris_Szeghy",29634189
"http://dbpedia.org/resource/Natela_Svanidze",29634271
"http://dbpedia.org/resource/Mat_Flint",29634810
"http://dbpedia.org/resource/Luis_Campos_(musician)",29636635
"http://dbpedia.org/resource/Kyungsun_Suh",29637351
"http://dbpedia.org/resource/Silvia_Sommer",29637737
"http://dbpedia.org/resource/Alexandra_Stan",29638958
"http://dbpedia.org/resource/Leo_Setiawan",29643301
"http://dbpedia.org/resource/František_Štorm",29654912
"http://dbpedia.org/resource/Twin_Shadow",29661095
"http://dbpedia.org/resource/Jennifer_Frautschi",29666241
"http://dbpedia.org/resource/José_Carbajal_(Uruguayan_musician)",29667367
"http://dbpedia.org/resource/Lab_Ox",29672974
"http://dbpedia.org/resource/George_William_Fullerton",29678764
"http://dbpedia.org/resource/Alejandro_Balbis",29685896
"http://dbpedia.org/resource/Ivana_Stefanovic",29688545
"http://dbpedia.org/resource/The_Carrier_(band)",29690898
"http://dbpedia.org/resource/Takeshi_Koike",29691689
"http://dbpedia.org/resource/Platitude_(band)",29692123
"http://dbpedia.org/resource/Southernaires",29692243
"http://dbpedia.org/resource/Anthony_Baines",29695733
"http://dbpedia.org/resource/Altiyan_Childs",29697911
"http://dbpedia.org/resource/Stojan_Stojkov",29706445
"http://dbpedia.org/resource/Mickey_McGee",29709483
"http://dbpedia.org/resource/Maj_Sønstevold",29712861
"http://dbpedia.org/resource/Slim_the_Mobster",29714030
"http://dbpedia.org/resource/Brunhilde_Sonntag",29714266
"http://dbpedia.org/resource/Pril_Smiley",29715451
"http://dbpedia.org/resource/Yekaterina_Sinyavina",29715535
"http://dbpedia.org/resource/Kilza_Setti",29715799
"http://dbpedia.org/resource/Shih-Hui_Chen",29718579
"http://dbpedia.org/resource/Alida_Vázquez",29719335
"http://dbpedia.org/resource/Bettina_Skrzypczak",29720923
"http://dbpedia.org/resource/Synne_Skouen",29728182
"http://dbpedia.org/resource/Adelaide_Pereira_da_Silva",29728688
"http://dbpedia.org/resource/Pan_Shiji",29728872
"http://dbpedia.org/resource/Kang_Seung-yoon",29730775
"http://dbpedia.org/resource/Marielli_Sfakianaki",29735058
"http://dbpedia.org/resource/Masguda_Shamsutdinova",29735296
"http://dbpedia.org/resource/Steve_Barnett_(music_executive)",29735353
"http://dbpedia.org/resource/Chris_Hodge",29739651
"http://dbpedia.org/resource/Bjørn_Haga",29748833
"http://dbpedia.org/resource/Valando_Tryfonos",29756040
"http://dbpedia.org/resource/Jon_Ola_Sand",29760224
"http://dbpedia.org/resource/Liz_Friedlander",29762999
"http://dbpedia.org/resource/Franklyn_Baur",29763653
"http://dbpedia.org/resource/Joe_Sealy",29766686
"http://dbpedia.org/resource/Rob_Eaton",29766790
"http://dbpedia.org/resource/Allison_Miner",29768044
"http://dbpedia.org/resource/Fodéba_Keïta",29769779
"http://dbpedia.org/resource/Paban_Das_Baul",29769829
"http://dbpedia.org/resource/Zach_Bolton",29774794
"http://dbpedia.org/resource/Daniil_Trifonov",29779362
"http://dbpedia.org/resource/Dorothy_Parke",29781968
"http://dbpedia.org/resource/Maria_Frances_Parke",29782144
"http://dbpedia.org/resource/Sean_Mackin_(musician)",29783291
"http://dbpedia.org/resource/Yukiko_Haneda",29783692
"http://dbpedia.org/resource/Annie_Patterson",29784501
"http://dbpedia.org/resource/CJ_Huyer",29785113
"http://dbpedia.org/resource/Anaïs_Perrière-Pilte",29787789
"http://dbpedia.org/resource/Anna_Pessiak-Schmerling",29788325
"http://dbpedia.org/resource/Mara_Petrova",29788530
"http://dbpedia.org/resource/Kamen_Rider_Girls",29806343
"http://dbpedia.org/resource/Blake_Wise",29806672
"http://dbpedia.org/resource/Anastasiya_Verbitskaya",29811332
"http://dbpedia.org/resource/Maria_Antonietta_Picconi",29811635
"http://dbpedia.org/resource/Julie_Pinel",29812517
"http://dbpedia.org/resource/Fanny_Krumpholtz_Pittar",29812850
"http://dbpedia.org/resource/Yasmin_(musician)",29817877
"http://dbpedia.org/resource/Mrs_Philarmonica",29818200
"http://dbpedia.org/resource/Tony_Fernandez_(musician)",29818256
"http://dbpedia.org/resource/Oliveria_Prescott",29823579
"http://dbpedia.org/resource/DJ_Yonny",29824829
"http://dbpedia.org/resource/Michael_L._Nash",29825345
"http://dbpedia.org/resource/Caitlin_Rose",29825529
"http://dbpedia.org/resource/María_Teresa_Prieto",29827598
"http://dbpedia.org/resource/Maria_Teresa_Pelegrí_i_Marimón",29828093
"http://dbpedia.org/resource/John_Davis_(pianist)",29828162
"http://dbpedia.org/resource/Younghi_Pagh-Paan",29828408
"http://dbpedia.org/resource/Rae_Valentine",29828782
"http://dbpedia.org/resource/Durga_Jasraj",29831145
"http://dbpedia.org/resource/Graciela_Paraskevaidis",29832925
"http://dbpedia.org/resource/Vivek_Sachidanand",29833275
"http://dbpedia.org/resource/Brian_Fallon",29836065
"http://dbpedia.org/resource/John_Carlini",29837123
"http://dbpedia.org/resource/Travis_Cottrell",29844112
"http://dbpedia.org/resource/Joseph_Lin",29847398
"http://dbpedia.org/resource/Linda_Hargrove",29854564
"http://dbpedia.org/resource/Marcela_Pavia",29855062
"http://dbpedia.org/resource/Nydia_Pereyra-Lizaso",29855736
"http://dbpedia.org/resource/Louise_Bessette",29855874
"http://dbpedia.org/resource/Lina_Pires_de_Campos",29856403
"http://dbpedia.org/resource/Grażyna_Pstrokońska-Nawratil",29857119
"http://dbpedia.org/resource/Diana_Pereira_Hay",29861846
"http://dbpedia.org/resource/Albert_Vizentini",29862608
"http://dbpedia.org/resource/Simon_Streatfeild",29863588
"http://dbpedia.org/resource/Zhanna_Vasil'yevna_Pliyeva",29863712
"http://dbpedia.org/resource/Piera_Pistono",29864181
"http://dbpedia.org/resource/Elena_Petrová",29864748
"http://dbpedia.org/resource/Rosica_Petkova",29865315
"http://dbpedia.org/resource/Carmen_Petra_Basacopol",29866019
"http://dbpedia.org/resource/Priti_Paintal",29866670
"http://dbpedia.org/resource/Laura_Story",29869676
"http://dbpedia.org/resource/Melanie_Ruth_Daiken",29870652
"http://dbpedia.org/resource/Jennie_Lee_Riddle",29871245
"http://dbpedia.org/resource/Margarethe_Danzi",29871340
"http://dbpedia.org/resource/Friedemann_Layer",29871475
"http://dbpedia.org/resource/Mme_Delaval",29871745
"http://dbpedia.org/resource/Hélène-Louise_Demars",29871889
"http://dbpedia.org/resource/DJ_Jazzy_Joyce",29875085
"http://dbpedia.org/resource/David_Jost",29884635
"http://dbpedia.org/resource/Yoo_In-na",29887770
"http://dbpedia.org/resource/Olof_Åhlström",29887962
"http://dbpedia.org/resource/Isidora_Žebeljan",29889529
"http://dbpedia.org/resource/Lidija_Bizjak",29889757
"http://dbpedia.org/resource/Andrei_Gorbatenko",29898285
"http://dbpedia.org/resource/André_Stordeur",29900203
"http://dbpedia.org/resource/Franco_Abbiati",29900674
"http://dbpedia.org/resource/Solenn_Heussaff",29902577
"http://dbpedia.org/resource/Tom_Ardolino",29907569
"http://dbpedia.org/resource/Kendrick_Lamar",29909823
"http://dbpedia.org/resource/Max_E._Keller",29914635
"http://dbpedia.org/resource/Amal_Maher",29931437
"http://dbpedia.org/resource/Carmelina_Delfin",29940775
"http://dbpedia.org/resource/Sophia_Dellaporta",29941069
"http://dbpedia.org/resource/Marcelle_Deschênes",29941881
"http://dbpedia.org/resource/Yvonne_Desportes",29942315
"http://dbpedia.org/resource/Parker_Case",29948870
"http://dbpedia.org/resource/Hilda_Dianda",29949551
"http://dbpedia.org/resource/Ellen_Dickson",29949975
"http://dbpedia.org/resource/Consuelo_Díez",29957886
"http://dbpedia.org/resource/Felicia_Donceanu",29962561
"http://dbpedia.org/resource/Dora_Draganova",29962724
"http://dbpedia.org/resource/María_Enma_Botet_Dubois",29963310
"http://dbpedia.org/resource/Maria_Dziewulska",29966464
"http://dbpedia.org/resource/Evelyn_Faltis",29967004
"http://dbpedia.org/resource/Eibhlis_Farrell",29967282
"http://dbpedia.org/resource/Thor_Eisentrager",29975573
"http://dbpedia.org/resource/Hélène-Frédérique_de_Faye-Jozin",29978168
"http://dbpedia.org/resource/Sarah_Feigin",29978565
"http://dbpedia.org/resource/Robert_L._Smith_(recording_engineer)",29979663
"http://dbpedia.org/resource/Maria_Helena_Rosas_Fernandes",29980545
"http://dbpedia.org/resource/Kunnakudi_Subbalakshmi",29984953
"http://dbpedia.org/resource/Gabrielle_Ferrari",29986014
"http://dbpedia.org/resource/Joshua_Coyne",29987074
"http://dbpedia.org/resource/Beatriz_Ferreyra",29987532
"http://dbpedia.org/resource/Plain_Pat",29989689
"http://dbpedia.org/resource/Mary_Finsterer",29991209
"http://dbpedia.org/resource/George_Baldi_III",29996325
"http://dbpedia.org/resource/Graciane_Finzi",29999344
"http://dbpedia.org/resource/Helen_Fisher_(composer)",29999680
"http://dbpedia.org/resource/Tsippi_Fleischer",30000220
"http://dbpedia.org/resource/Eugénie-Emilie_Juliette_Folville",30000469
"http://dbpedia.org/resource/Jennifer_Fowler",30000800
"http://dbpedia.org/resource/Erika_Fox",30001148
"http://dbpedia.org/resource/Benjamin_Francis_Leftwich",30001236
"http://dbpedia.org/resource/Alex_Rosamilia",30001320
"http://dbpedia.org/resource/Kalitha_Dorothy_Fox",30001493
"http://dbpedia.org/resource/Ludmila_Frajt",30001751
"http://dbpedia.org/resource/Dorothea_Anne_Franchi",30003440
"http://dbpedia.org/resource/Hedy_Frank-Autheried",30003789
"http://dbpedia.org/resource/Shena_Fraser",30004995
"http://dbpedia.org/resource/Angela_Tosheva",30005607
"http://dbpedia.org/resource/Narcisa_Freixas",30006357
"http://dbpedia.org/resource/Ilse_Fromm-Michaels",30006677
"http://dbpedia.org/resource/Susan_Frykberg",30008649
"http://dbpedia.org/resource/Lawrence_Renes",30008884
"http://dbpedia.org/resource/Javiera_Mena",30012564
"http://dbpedia.org/resource/Steven_Dorian",30013236
"http://dbpedia.org/resource/Biancamaria_Furgeri",30015106
"http://dbpedia.org/resource/Jessie_Furze",30015510
"http://dbpedia.org/resource/Gisella_Delle_Grazie",30015833
"http://dbpedia.org/resource/Tamer_Karadağlı",30015923
"http://dbpedia.org/resource/Mlle_Guerin",30016363
"http://dbpedia.org/resource/360_(rapper)",30022306
"http://dbpedia.org/resource/Clive_Nolan",30028612
"http://dbpedia.org/resource/Rucka_Rucka_Ali",30031019
"http://dbpedia.org/resource/Valerie_Capers",30031185
"http://dbpedia.org/resource/Anna_Calvi",30033092
"http://dbpedia.org/resource/Margherita_Galeotti",30034457
"http://dbpedia.org/resource/Rachel_Galinne",30034727
"http://dbpedia.org/resource/Lūcija_Garūta",30035365
"http://dbpedia.org/resource/Marianne_Gary-Schaffhauser",30036483
"http://dbpedia.org/resource/Koharik_Gazarossian",30036779
"http://dbpedia.org/resource/Arnold_Berleant",30037010
"http://dbpedia.org/resource/Malcolm_Mays",30037183
"http://dbpedia.org/resource/Peter_Michael_Escovedo",30038976
"http://dbpedia.org/resource/Roberta_Geddes-Harvey",30039079
"http://dbpedia.org/resource/Ada_Gentile",30042707
"http://dbpedia.org/resource/Maria_Wirtemberska",30043041
"http://dbpedia.org/resource/Helen_Gifford",30044090
"http://dbpedia.org/resource/Barbara_Giuranna",30044590
"http://dbpedia.org/resource/Billy_Graziadei",30044650
"http://dbpedia.org/resource/Helen_Glatz",30044808
"http://dbpedia.org/resource/Florence_Everilda_Goodeve",30045192
"http://dbpedia.org/resource/Lauren_O'Connell",30045579
"http://dbpedia.org/resource/Joel_Engel_(composer)",30047447
"http://dbpedia.org/resource/Dorothy_Gow",30047532
"http://dbpedia.org/resource/Janet_Graham",30047765
"http://dbpedia.org/resource/Cristian_Heyne",30048142
"http://dbpedia.org/resource/CFCF_(musician)",30049602
"http://dbpedia.org/resource/Linda_Hopper",30050352
"http://dbpedia.org/resource/Kurt_Neumann_(musician)",30053285
"http://dbpedia.org/resource/Emilia_Gubitosi",30055346
"http://dbpedia.org/resource/Lynn_Gumert",30055698
"http://dbpedia.org/resource/Nazife_Güran",30056730
"http://dbpedia.org/resource/Choi_Min-ho",30058713
"http://dbpedia.org/resource/Jamala",30062202
"http://dbpedia.org/resource/Louise_Haenel_de_Cronenthall",30062409
"http://dbpedia.org/resource/Michael_Angelakos",30064256
"http://dbpedia.org/resource/Tove_Styrke",30064987
"http://dbpedia.org/resource/Henry_Ramsden_Bramley",30066519
"http://dbpedia.org/resource/Ethan_Russell",30068335
"http://dbpedia.org/resource/Laura_Barton",30075189
"http://dbpedia.org/resource/Bituin_Escalante",30077569
"http://dbpedia.org/resource/Emery_Dobyns",30079445
"http://dbpedia.org/resource/Paul_Collaer",30086051
"http://dbpedia.org/resource/Elizabeth_Barraclough",30087839
"http://dbpedia.org/resource/Michel_Rateau",30089329
"http://dbpedia.org/resource/Lady_Lamb",30089671
"http://dbpedia.org/resource/Victoria_Hochberg",30094237
"http://dbpedia.org/resource/Hans_Blum_(musician)",30095378
"http://dbpedia.org/resource/Jai_Paul",30098653
"http://dbpedia.org/resource/Rick_Moses",30100899
"http://dbpedia.org/resource/Tommy_Kessler",30105025
"http://dbpedia.org/resource/Vladimir_Yesipov",30106466
"http://dbpedia.org/resource/Heather_Masse",30106680
"http://dbpedia.org/resource/Nikolai_Rabinovich",30108674
"http://dbpedia.org/resource/Yuri_Kochnev",30109057
"http://dbpedia.org/resource/Esther_Yoo",30109262
"http://dbpedia.org/resource/Rüya_Taner",30111414
"http://dbpedia.org/resource/The_Playtones",30112137
"http://dbpedia.org/resource/Júlia_Hajdú",30115107
"http://dbpedia.org/resource/Halina_Harelava",30118984
"http://dbpedia.org/resource/Dmitry_Smolsky",30119872
"http://dbpedia.org/resource/Susie_Frances_Harrison",30122059
"http://dbpedia.org/resource/Baths_(musician)",30122795
"http://dbpedia.org/resource/Tetsurō_Oda",30125867
"http://dbpedia.org/resource/Nate_Wood",30128334
"http://dbpedia.org/resource/Stefan_Parkman",30129963
"http://dbpedia.org/resource/Jon_O'Mahony",30130589
"http://dbpedia.org/resource/Irina_Hasnaș",30130683
"http://dbpedia.org/resource/Faustina_Hasse_Hodges",30131143
"http://dbpedia.org/resource/Birgit_Havenstein",30131878
"http://dbpedia.org/resource/Hanna_Havrylets'",30132287
"http://dbpedia.org/resource/Åse_Hedstrøm",30134201
"http://dbpedia.org/resource/Mara_Margaret_Helmuth",30134569
"http://dbpedia.org/resource/Alexander_Vedernikov",30134671
"http://dbpedia.org/resource/Matt_Hubbard_(musician)",30135001
"http://dbpedia.org/resource/Ig_Henneman",30135084
"http://dbpedia.org/resource/Gisela_Hernández",30136334
"http://dbpedia.org/resource/Teresa_Tanco_Cordovez_de_Herrera",30136745
"http://dbpedia.org/resource/Ricardo_Gallén",30137821
"http://dbpedia.org/resource/Mirrie_Hill",30141062
"http://dbpedia.org/resource/Margriet_Hoenderdos",30142604
"http://dbpedia.org/resource/Borghild_Holmsen",30143445
"http://dbpedia.org/resource/Katherine_Hoover",30145301
"http://dbpedia.org/resource/Srđan_Branković",30148343
"http://dbpedia.org/resource/Amy_Elsie_Horrocks",30150075
"http://dbpedia.org/resource/Geoff_Palmer_(musician)",30150271
"http://dbpedia.org/resource/Joyce_Howard_Barrell",30150392
"http://dbpedia.org/resource/Huang_Zhun_(composer)",30151021
"http://dbpedia.org/resource/Elaine_Hugh-Jones",30151293
"http://dbpedia.org/resource/Clotilde_Kainerstorfer",30151553
"http://dbpedia.org/resource/Trisutji_Kamal",30151865
"http://dbpedia.org/resource/Eunice_Katunda",30156463
"http://dbpedia.org/resource/Dels",30158428
"http://dbpedia.org/resource/Helene_Karastoyanova",30158755
"http://dbpedia.org/resource/Lyudmila_Karpawna_Shleh",30159057
"http://dbpedia.org/resource/Lucrecia_Roces_Kasilag",30159415
"http://dbpedia.org/resource/Denise_Kelly",30159763
"http://dbpedia.org/resource/Ioan_Luchian_Mihalea",30160210
"http://dbpedia.org/resource/Mlle_Le_Sénéchal_de_Kerkado",30160986
"http://dbpedia.org/resource/Frida_Kern",30161264
"http://dbpedia.org/resource/Hi_Kyung_Kim",30162791
"http://dbpedia.org/resource/Iryna_Kyrylina",30163028
"http://dbpedia.org/resource/Elisabeth_Kuyper",30163202
"http://dbpedia.org/resource/Santiago_Dobles",30164858
"http://dbpedia.org/resource/Anna_Maria_Klechniowska",30165901
"http://dbpedia.org/resource/Alexa_Goddard",30167582
"http://dbpedia.org/resource/Curley_Williams",30167706
"http://dbpedia.org/resource/Jerry_Joseph",30169566
"http://dbpedia.org/resource/Sigrid_Bernson",30170010
"http://dbpedia.org/resource/Andreas_Weise",30170023
"http://dbpedia.org/resource/Javier_Limón",30170351
"http://dbpedia.org/resource/Alban_Skënderaj",30170503
"http://dbpedia.org/resource/Makiko_Kinoshita",30172355
"http://dbpedia.org/resource/Antoinette_Kirkwood",30172553
"http://dbpedia.org/resource/Melinda_Kistétényi",30172731
"http://dbpedia.org/resource/Zhivka_Klinkova",30173595
"http://dbpedia.org/resource/Izabella_Kuliffay",30176327
"http://dbpedia.org/resource/Renata_Kunkel",30176483
"http://dbpedia.org/resource/Anne-Marie_Krumpholtz",30177158
"http://dbpedia.org/resource/Yelena_Konshina",30180353
"http://dbpedia.org/resource/Mayako_Kubo",30181195
"http://dbpedia.org/resource/Nagako_Konishi",30181363
"http://dbpedia.org/resource/Yüksel_Koptagel",30181524
"http://dbpedia.org/resource/Grażyna_Krzanowska",30181768
"http://dbpedia.org/resource/Satanicpornocultshop",30181774
"http://dbpedia.org/resource/Christina_Kubisch",30181844
"http://dbpedia.org/resource/Hugh_Grundy",30182557
"http://dbpedia.org/resource/Joyce_Mekeel",30184431
"http://dbpedia.org/resource/Aurela_Gaçe",30189273
"http://dbpedia.org/resource/Julian_Kuerti",30192005
"http://dbpedia.org/resource/Ty_Segall",30196117
"http://dbpedia.org/resource/Joseph_Jordania",30196348
"http://dbpedia.org/resource/Jimmy_Ibbotson",30196543
"http://dbpedia.org/resource/Stian_Hinderson",30203867
"http://dbpedia.org/resource/Bob_Sarles",30204288
"http://dbpedia.org/resource/Tamarat_Makonnen",30207200
"http://dbpedia.org/resource/Basil_Valdez",30207836
"http://dbpedia.org/resource/Martin_Eybl",30209754
"http://dbpedia.org/resource/Joris_Voorn",30211077
"http://dbpedia.org/resource/Moisei_Beregovsky",30215007
"http://dbpedia.org/resource/Dolores_Paterno",30216245
"http://dbpedia.org/resource/Sandrine_Cantoreggi",30221702
"http://dbpedia.org/resource/Françoise_Groben",30222493
"http://dbpedia.org/resource/Teodor_Currentzis",30228819
"http://dbpedia.org/resource/Mat_Sinner",30228840
"http://dbpedia.org/resource/Paul_Mottram",30236121
"http://dbpedia.org/resource/Bernard_Wilson_(singer)",30237257
"http://dbpedia.org/resource/Joel_Moss",30237897
"http://dbpedia.org/resource/Tommy_Tucker_(bandleader)",30240138
"http://dbpedia.org/resource/Georges_Borchardt",30240785
"http://dbpedia.org/resource/Zulema_de_la_Cruz",30240853
"http://dbpedia.org/resource/Carol_J._Oja",30241085
"http://dbpedia.org/resource/Lila_Lalauni",30242725
"http://dbpedia.org/resource/Marta_Lambertini",30242881
"http://dbpedia.org/resource/Eleni_Lambiri",30243180
"http://dbpedia.org/resource/Ana_Lara",30246853
"http://dbpedia.org/resource/Joan_Mary_Last",30247182
"http://dbpedia.org/resource/Louise_Geneviève_de_La_Hye",30247414
"http://dbpedia.org/resource/George_Sluppick",30248532
"http://dbpedia.org/resource/Audrey_Assad",30249369
"http://dbpedia.org/resource/Stefan_Anton_Reck",30251105
"http://dbpedia.org/resource/Prem_Lata_Sharma",30252435
"http://dbpedia.org/resource/John_Goetchius",30253557
"http://dbpedia.org/resource/Walborg_Lagerwall",30253761
"http://dbpedia.org/resource/Sophie_Lebrun",30253998
"http://dbpedia.org/resource/Tim_Donahue_(drummer)",30254074
"http://dbpedia.org/resource/Chan-hae_Lee",30254626
"http://dbpedia.org/resource/Young-ja_Lee",30254778
"http://dbpedia.org/resource/Brooks_Brown",30254785
"http://dbpedia.org/resource/Ethel_Leginska",30255586
"http://dbpedia.org/resource/Clarisse_Leite",30257665
"http://dbpedia.org/resource/Vânia_Dantas_Leite",30258152
"http://dbpedia.org/resource/Helvi_Leiviskä",30258377
"http://dbpedia.org/resource/Rod_Carrillo",30261611
"http://dbpedia.org/resource/Rod_Carrillo_and_Ronnie_Sumrall",30261981
"http://dbpedia.org/resource/Lee_Tae-min",30262301
"http://dbpedia.org/resource/Adrián_Barilari",30265606
"http://dbpedia.org/resource/Marcel_Wengler",30269795
"http://dbpedia.org/resource/Jay_Frank",30274689
"http://dbpedia.org/resource/Paul_Halley",30276081
"http://dbpedia.org/resource/Bart_Hopkin",30278613
"http://dbpedia.org/resource/Ray_Singleton",30282610
"http://dbpedia.org/resource/Marc_Bélanger_(musician)",30282982
"http://dbpedia.org/resource/Jack_Tracy",30283815
"http://dbpedia.org/resource/Pieter_Nooten",30284508
"http://dbpedia.org/resource/Lisa_Lambe",30284898
"http://dbpedia.org/resource/Irina_Kulikova_(guitarist)",30284971
"http://dbpedia.org/resource/Gast_Waltzing",30292257
"http://dbpedia.org/resource/Plutonic_Lab",30292290
"http://dbpedia.org/resource/Gilles_Potvin",30296566
"http://dbpedia.org/resource/Cachorro_López",30305846
"http://dbpedia.org/resource/Afrojack",30315271
"http://dbpedia.org/resource/Jeanne_Leleu",30316593
"http://dbpedia.org/resource/Laura_Lemon",30316831
"http://dbpedia.org/resource/Marina_Leonardi",30317204
